,reward,operational_cost,purchased_energy_cost,purchased_energy_battery,purchased_energy_load,sell_back_revenue,energy_demand,energy_load,discharged,purchase_energy,energy_battery_discharged,energy_generated_solar,solar,energy_generated_wind,wind,energy_generated_generator,generator,actions_adjusting_status,soc,solar_irradiance,wind_speed,energy_price_utility_grid
0,-52.439086092847845,0.0029863167444444446,52.4360997761034,0.0,87.393499626839,0.0,87.72105612558995,270.0,1,"{'load': 1, 'battery': 0}",1,0.019908000000000002,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.0189126,0.0711,3.3120000000000003,0.6
1,-216.32127672847494,0.0015833333333333333,216.3196933951416,270.0,90.532822325236,0.0,150.93825143638995,270.0,1,"{'load': 0, 'battery': 1}",1,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,0.7085,4.212,0.6
2,-262.00833385706636,17.9865084,244.02182545706637,270.0,136.70304242844395,0.0,111.87800036160894,119.91005600000001,0,"{'load': 1, 'battery': 0}",0,119.91005600000001,0,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,428.2502,13.392000000000001,0.6
3,-215.77969263727718,15.462888,220.9339886372772,270.0,98.223314395462,20.617184,103.83927696937499,270.0,1,"{'load': 1, 'battery': 0}",1,103.08592,2,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.0,368.164,15.408000000000001,0.6
4,-649.3174247877618,0.0007769999999999999,349.31768378776184,270.0,118.13075976417988,0.001036,216.99331381383004,0.0,0,"{'load': 0, 'battery': 0}",0,0.00518,2,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,0.0185,25.776,0.8999999999999999
5,-585.952688813712,0.0,285.95268881371203,269.9911688,206.59664588952003,0.0,120.39841642069594,0.0,0,"{'load': 0, 'battery': 0}",0,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",15.009443,0.0402,22.968,0.6
6,-42.93816476778181,0.0,42.93816476778181,0.0,71.56360794630301,0.0,71.56360794630301,71.56360794630301,0,"{'load': 1, 'battery': 1}",0,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,0.0773,24.48,0.6
7,-210.63893576850833,0.0015833333333333333,210.637352435175,270.0,81.06225405862499,0.0,150.38805907760693,270.0,1,"{'load': 0, 'battery': 1}",1,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,1.3985,27.684,0.6
8,-454.2094236915456,0.0,154.20942369154562,142.0877554,114.92795075257607,0.0,108.17309335828205,0.0,0,"{'load': 0, 'battery': 0}",0,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,610.6164,6.6240000000000006,0.6
9,-63.80006514492724,0.0,63.80006514492724,0.0,106.33344190821207,0.0,106.33344190821207,106.33344190821207,0,"{'load': 1, 'battery': 0}",0,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,525.7324,13.068,0.6
10,-689.7283220067419,0.00022680000000000004,389.72839760674196,270.0,163.03155289638,0.0003024000000000001,200.74064336265,0.0,1,"{'load': 0, 'battery': 0}",1,0.0015120000000000003,2,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.0,0.0054,3.528,0.8999999999999999
