,reward,operational_cost,purchased_energy_cost,purchased_energy_battery,purchased_energy_load,sell_back_revenue,energy_demand,energy_load,discharged,purchase_energy,energy_battery_discharged,energy_generated_solar,solar,energy_generated_wind,wind,energy_generated_generator,generator,actions_adjusting_status,soc,solar_irradiance,wind_speed,energy_price_utility_grid
0,-173.53685818530602,0.0,173.53685818530602,0.0,289.22809697551,0.0,289.22809697551,289.22809697551,0,"{'load': 1, 'battery': 1}",0,0.0,0,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,0.0711,3.3120000000000003,0.6
1,-308.4282027288653,0.0015833333333333333,308.426619395532,270.0,244.04436565922003,0.0,514.04436565922,514.04436565922,1,"{'load': 1, 'battery': 1}",1,0.0,0,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,0.7085,4.212,0.6
2,-574.1029799213838,0.0,274.10297992138385,0.0,456.83829986897314,0.0,359.04877196691,0.0,0,"{'load': 0, 'battery': 0}",0,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,428.2502,13.392000000000001,0.6
3,-491.4592268689456,15.46349251619753,175.99573435274812,270.0,23.32622392124688,0.0,308.5671650590002,0.0,1,"{'load': 0, 'battery': 0}",1,103.08592,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",112.931624,368.164,15.408000000000001,0.6
4,-732.5403814635838,0.0,732.5403814635838,270.0,543.9337571817598,0.0,543.9337571817598,543.9337571817598,1,"{'load': 1, 'battery': 0}",1,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",15.0,0.0185,25.776,0.8999999999999999
5,-587.2303959610921,0.0016884,287.22870756109205,0.0,478.7145126018201,0.0,299.53486364423594,0.011256,0,"{'load': 0, 'battery': 1}",0,0.011256,0,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,0.0402,22.968,0.6
6,-308.97446061053813,0.004829939679567901,308.9696306708586,269.9794382,244.96994625143103,0.0,244.96994625143103,244.96994625143103,0,"{'load': 1, 'battery': 1}",0,0.021644,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,0.0773,24.48,0.6
7,-479.0169693939181,0.060320448148456794,478.95664894576964,269.627999,528.6330825762828,0.0,528.6330825762828,528.6330825762828,0,"{'load': 1, 'battery': 1}",0,0.39158000000000004,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,1.3985,27.684,0.6
8,-663.912525799027,25.647522264185923,338.2650035348411,107.5760376,456.19896829140185,0.0,313.55335112793637,127.91224460000001,1,"{'load': 0, 'battery': 1}",1,170.972592,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",285.0,610.6164,6.6240000000000006,0.6
9,-180.09974898017938,0.0,180.09974898017938,0.0,300.166248300299,0.0,300.166248300299,300.166248300299,0,"{'load': 1, 'battery': 1}",0,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,525.7324,13.068,0.6
