,reward,operational_cost,purchased_energy_cost,purchased_energy_battery,purchased_energy_load,sell_back_revenue,energy_demand,energy_load,discharged,purchase_energy,energy_battery_discharged,energy_generated_solar,solar,energy_generated_wind,wind,energy_generated_generator,generator,actions_adjusting_status,soc,solar_irradiance,wind_speed,energy_price_utility_grid
0,-216.1402659001068,0.0,216.1402659001068,270.0,90.23377650017798,0.0,87.72105612558995,270.0,1,"{'load': 1, 'battery': 0}",1,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",15.0,0.0711,3.3120000000000003,0.6
1,-210.6245037903241,0.02975816333950617,210.5947456269846,270.0,80.99124271164104,0.0,150.93825143638995,270.0,1,"{'load': 1, 'battery': 0}",1,0.19838,1,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.188461,0.7085,4.212,0.6
2,-547.7324918570664,0.0,247.73249185706635,270.0,142.88748642844396,0.0,111.87800036160894,0.0,1,"{'load': 0, 'battery': 0}",1,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",15.0,428.2502,13.392000000000001,0.6
3,-224.30514951495832,0.0015833333333333333,224.30356618162497,270.0,103.83927696937499,0.0,103.83927696937499,103.83927696937499,1,"{'load': 1, 'battery': 1}",1,0.0,1,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,368.164,15.408000000000001,0.6
4,-442.13527991423894,0.0007769999999999999,442.1355389142389,270.0,221.26170990471,0.001036,216.99331381383004,270.0,1,"{'load': 1, 'battery': 0}",1,0.00518,2,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.0,0.0185,25.776,0.8999999999999999
5,-568.7773684745574,0.0015833333333333333,268.77578514122405,270.0,177.9596419020401,0.0,120.39841642069594,0.0,1,"{'load': 0, 'battery': 1}",1,0.0,0,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,0.0402,22.968,0.6
6,-206.4306388845672,0.0032466,206.4273922845672,270.0,74.045653807612,0.0,71.56360794630301,270.021644,1,"{'load': 1, 'battery': 0}",1,0.021644,0,0,0,0,0,"{'solar': 1, 'wind': 0, 'generator': 0}",15.0,0.0773,24.48,0.6
7,-252.2344187798975,0.0015833333333333333,252.23283544656417,270.0,150.38805907760693,0.0,150.38805907760693,150.38805907760693,1,"{'load': 1, 'battery': 1}",1,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,1.3985,27.684,0.6
8,-226.90543934830254,0.0015833333333333333,226.9038560149692,270.0,108.17309335828205,0.0,108.17309335828205,108.17309335828205,0,"{'load': 1, 'battery': 1}",0,0.0,0,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",285.0,610.6164,6.6240000000000006,0.6
9,-222.8347119847272,0.0,222.8347119847272,270.0,101.39118664121199,0.0,106.33344190821207,270.0,1,"{'load': 1, 'battery': 0}",1,0.0,2,0,0,0,0,"{'solar': 0, 'wind': 0, 'generator': 0}",15.0,525.7324,13.068,0.6
